doc_id,partyabbrev,party,partycolor,partyorder,corpus_line_id,heading_order,doc_line_id,text,doc_sentence_id,corpus_sentence_id,heading,paragraph,context_after,context_before
union.txt,CDU/CSU,41521,black,1,4200,0,87,"Wir werden agrarstrukturelle Ziele beachten und insbesondere aktive Landwirte, Junglandwirte und kleinere und mittlere Betriebe fördern.",275,14107,Landwirtschaft hat Zukunft,"- Die Gemeinsame Agrarpolitik der EU (GAP) hat für uns einen sehr hohen Stellenwert. Wir stehen für Kontinuität in der Gemeinsamen Agrarpolitik und für die Beibehaltung des 2-Säulen-Modells. Wir treten auch nach 2020 für die Fortführung der Direktzahlungen ein. CDU und CSU sind den Bauern ein verlässlicher Partner. Wir werden agrarstrukturelle Ziele beachten und insbesondere aktive Landwirte, Junglandwirte und kleinere und mittlere Betriebe fördern.",,- Die Gemeinsame Agrarpolitik der EU (GAP) hat für uns einen sehr hohen Stellenwert. Wir stehen für Kontinuität in der Gemeinsamen Agrarpolitik und für die Beibehaltung des 2-Säulen-Modells. Wir treten auch nach 2020 für die Fortführung der Direktzahlungen ein. CDU und CSU sind den Bauern ein verlässlicher Partner. 
union.txt,CDU/CSU,41521,black,1,4599,0,486,Die Bewahrung der Schöpfung ist seit jeher ein Kernanliegen von CDU und CSU. Deutschland hat im Umweltschutz in den vergangenen Jahren Enormes erreicht und geleistet.,1211,15043,Umweltschutz aus Verantwortung,"Die Bewahrung der Schöpfung ist seit jeher ein Kernanliegen von CDU und CSU. Deutschland hat im Umweltschutz in den vergangenen Jahren Enormes erreicht und geleistet. Unsere Flüsse und Seen sind wieder sauber, unser Himmel ist wieder blau. Gemeinsam mit anderen Ländern haben wir das Waldsterben und den sauren Regen beendet und dafür gesorgt, dass sich das Ozonloch wieder schließt."," Unsere Flüsse und Seen sind wieder sauber, unser Himmel ist wieder blau. Gemeinsam mit anderen Ländern haben wir das Waldsterben und den sauren Regen beendet und dafür gesorgt, dass sich das Ozonloch wieder schließt.",
union.txt,CDU/CSU,41521,black,1,4423,0,310,Dazu gehören faire Wettbewerbsbedingungen und Maßnahmen zur Sicherung der Qualität der Medien genauso wie Angebote zur Stärkung der Medienkompetenz.,814,14646,Kultur und Medien,Freie und starke Medien sind ein zentrales Element unserer freiheitlichen demokratischen Ordnung. Ihre Vielfalt und Unabhängigkeit wollen wir durch geeignete Rahmenbedingungen auch in Zukunft gewährleisten. Dazu gehören faire Wettbewerbsbedingungen und Maßnahmen zur Sicherung der Qualität der Medien genauso wie Angebote zur Stärkung der Medienkompetenz. Alle Generationen sollen kompetent mit den gängigen Medien umgehen können. Kinder sollten bereits in der Schule fächerübergreifend Medienkompetenz insbesondere mit sogenannten social media erlernen., Alle Generationen sollen kompetent mit den gängigen Medien umgehen können. Kinder sollten bereits in der Schule fächerübergreifend Medienkompetenz insbesondere mit sogenannten social media erlernen.,Freie und starke Medien sind ein zentrales Element unserer freiheitlichen demokratischen Ordnung. Ihre Vielfalt und Unabhängigkeit wollen wir durch geeignete Rahmenbedingungen auch in Zukunft gewährleisten. 
fdp.txt,FDP,41420,gold,5,879,0,246,Aktuell gibt es viele verschiedene Sozialleistungen mit ganz unterschiedlichen Voraussetzungen.,867,1986,Bürgergeld,"Wir Freie Demokraten setzen uns für mehr Transparenz und für die Vereinfachung bei den steuerfinanzierten Sozialleistungen ein. Aktuell gibt es viele verschiedene Sozialleistungen mit ganz unterschiedlichen Voraussetzungen. Diese Leistungen sind oft nicht ausreichend aufeinander und mit demSteuersystem abgestimmt. Wem welche Leistungen zustehen, ist für die Betroffenen und auch fürdie Verwaltung oft nicht klar. Das System ist schwer durchschaubar und bestraft sogar teilweise dieArbeitsaufnahme. Beispielweise, wenn durch den Wegfall einer ergänzenden Sozialleistung am Endetrotz Arbeit weniger Geld übrigbleibt."," Diese Leistungen sind oft nicht ausreichend aufeinander und mit demSteuersystem abgestimmt. Wem welche Leistungen zustehen, ist für die Betroffenen und auch fürdie Verwaltung oft nicht klar. Das System ist schwer durchschaubar und bestraft sogar teilweise dieArbeitsaufnahme. Beispielweise, wenn durch den Wegfall einer ergänzenden Sozialleistung am Endetrotz Arbeit weniger Geld übrigbleibt.",Wir Freie Demokraten setzen uns für mehr Transparenz und für die Vereinfachung bei den steuerfinanzierten Sozialleistungen ein. 
fdp.txt,FDP,41420,gold,5,906,0,273,Strengen wir uns mehr an!,990,2109,Gleiche Chancen für alle - unabhängig vom Geschlecht,"Beim Vorankommen durch eigene Leistung zählt nur, was man kann. Es darf keinen Unterschied machen, woher man kommt oder welches Geschlecht man hat. Es darf keinen Unterschied beim Vorankommen machen, ob man sich für eine Familie entschieden hat oder nicht. Hier bleibt noch viel zutun. Strengen wir uns mehr an!",,"Beim Vorankommen durch eigene Leistung zählt nur, was man kann. Es darf keinen Unterschied machen, woher man kommt oder welches Geschlecht man hat. Es darf keinen Unterschied beim Vorankommen machen, ob man sich für eine Familie entschieden hat oder nicht. Hier bleibt noch viel zutun. "
fdp.txt,FDP,41420,gold,5,675,0,42,Deutschland war einmal die weltweit führende Bildungsnation.,85,1204,Weltbeste Bildung für jeden,Deutschland war einmal die weltweit führende Bildungsnation. Das können wir wieder sein. Daher: Schauen wir nicht länger zu! Sorgen wir für weltbeste Bildung für jeden!, Das können wir wieder sein. Daher: Schauen wir nicht länger zu! Sorgen wir für weltbeste Bildung für jeden!,
fdp.txt,FDP,41420,gold,5,1228,0,595,"Wir Freie Demokraten möchten mehr freies WLAN in öffentlichen Räumen, Gebäuden und dem öffentlichen Nahverkehr ermöglichen.",2223,3342,Freies WLAN im öffentlichen Raum,"Wir Freie Demokraten möchten mehr freies WLAN in öffentlichen Räumen, Gebäuden und dem öffentlichen Nahverkehr ermöglichen. Soweit europäisches Recht es zulässt, sollen WLAN Betreiber fürUrheberrechtsverletzungen nicht mehr als Störer in Haftung genommen werden, die von Nutzern begangen wurden. Wir setzen uns auf europäischer Ebene dafür ein, dass Betreiber von WLAN für die Unterlassung und Beseitigung von Rechtsverletzungen der Nutzer nicht mehr in Anspruch genommen werden."," Soweit europäisches Recht es zulässt, sollen WLAN Betreiber fürUrheberrechtsverletzungen nicht mehr als Störer in Haftung genommen werden, die von Nutzern begangen wurden. Wir setzen uns auf europäischer Ebene dafür ein, dass Betreiber von WLAN für die Unterlassung und Beseitigung von Rechtsverletzungen der Nutzer nicht mehr in Anspruch genommen werden.",
fdp.txt,FDP,41420,gold,5,904,0,271,Wir Freie Demokraten wollen Englisch als ergänzende Verkehrs- und Arbeitssprache in der öffentlichen Verwaltung erproben.,980,2099,Englisch als ergänzende Verkehrs- und Arbeitssprache testen,"Wir Freie Demokraten wollen Englisch als ergänzende Verkehrs- und Arbeitssprache in der öffentlichen Verwaltung erproben. Denn der Kontakt mit Behörden ist für viele Ausländer ein regelmäßigerKraftakt. Bis die deutsche Sprache sicher genug beherrscht wird, um sich allein durch den deutschenBürokratie-Dschungel schlagen zu können, braucht es Zeit. Wir möchten nicht, dass sich ausländischeFachkräfte und Unternehmensgründerinnen und -gründer durch anfängliche Sprachbarrieren abschrecken lassen. Mit Englisch als Zweitsprache in der Verwaltung wollen wir es Einwandernden deshalb leichter machen, ihre Verwaltungsangelegenheiten zu regeln und sich über ihre Chancen undPflichten in Deutschland zu informieren."," Denn der Kontakt mit Behörden ist für viele Ausländer ein regelmäßigerKraftakt. Bis die deutsche Sprache sicher genug beherrscht wird, um sich allein durch den deutschenBürokratie-Dschungel schlagen zu können, braucht es Zeit. Wir möchten nicht, dass sich ausländischeFachkräfte und Unternehmensgründerinnen und -gründer durch anfängliche Sprachbarrieren abschrecken lassen. Mit Englisch als Zweitsprache in der Verwaltung wollen wir es Einwandernden deshalb leichter machen, ihre Verwaltungsangelegenheiten zu regeln und sich über ihre Chancen undPflichten in Deutschland zu informieren.",
fdp.txt,FDP,41420,gold,5,1212,0,579,"Die Einschränkung muss daher bei der Auskunftspflicht liegen, nicht bei der Art der Datenübertragung.",2181,3300,"Einführung des „Once-Only""-Prinzips","Wir Freie Demokraten fordern, dass Unternehmen und Bürgerinnen und Bürger Informationen, diesie an Behörden weitergeben, nur einmal übermitteln müssen, wenn sie das wollen. Gerade für kleine und mittelständische Unternehmen nehmen Formulare und Verwaltung einen unnötig hohen Teilihrer kostbaren Zeit ein. Verschärft wird dieser Zeit-Killer noch, wenn die gleichen Informationen von unterschiedlichen Stellen verlangt werden. Daher fordern wir mehr Transparenz bei den Behördenuntereinander: Wenn Unternehmen und Bürgerinnen und Bürger Informationen einmal weitergegeben haben, sollen die Behörden in ihrem Auftrag auch für die Weitergabe an weitere relevante Stellen sorgen („Once-Only""-Prinzip). Für die Datenweitergabe werden transparente Regelungen überAnlass, Umfang und Zweck der Weitergabe sowie die entsprechenden Speicherfristen geschaffen. Die Datensätze sollen bei den zugreifenden Behörden dezentral gespeichert werden. Wenn Arbeitgeber per Gesetz zur Herausgabe von Daten verpflichtet sind, muss dies auf die für Arbeitgeber unbürokratischste Art möglich sein. Bereits heute werden die vielen elektronischen Verfahren zwischenArbeitgebern und den Behörden dadurch erschwert, dass Arbeitnehmer der elektronischen Übermittlung der Daten widersprechen können. Das heißt, Arbeitgeber müssen Papierformulare ausfüllen, wenn Arbeitnehmer dies möchten, obwohl bereits elektronische Verfahren existieren. Das konterkariert die erhofften Vorteile der elektronischen Datenübertragung. Die Einschränkung muss daher bei der Auskunftspflicht liegen, nicht bei der Art der Datenübertragung.",,"Wir Freie Demokraten fordern, dass Unternehmen und Bürgerinnen und Bürger Informationen, diesie an Behörden weitergeben, nur einmal übermitteln müssen, wenn sie das wollen. Gerade für kleine und mittelständische Unternehmen nehmen Formulare und Verwaltung einen unnötig hohen Teilihrer kostbaren Zeit ein. Verschärft wird dieser Zeit-Killer noch, wenn die gleichen Informationen von unterschiedlichen Stellen verlangt werden. Daher fordern wir mehr Transparenz bei den Behördenuntereinander: Wenn Unternehmen und Bürgerinnen und Bürger Informationen einmal weitergegeben haben, sollen die Behörden in ihrem Auftrag auch für die Weitergabe an weitere relevante Stellen sorgen („Once-Only""-Prinzip). Für die Datenweitergabe werden transparente Regelungen überAnlass, Umfang und Zweck der Weitergabe sowie die entsprechenden Speicherfristen geschaffen. Die Datensätze sollen bei den zugreifenden Behörden dezentral gespeichert werden. Wenn Arbeitgeber per Gesetz zur Herausgabe von Daten verpflichtet sind, muss dies auf die für Arbeitgeber unbürokratischste Art möglich sein. Bereits heute werden die vielen elektronischen Verfahren zwischenArbeitgebern und den Behörden dadurch erschwert, dass Arbeitnehmer der elektronischen Übermittlung der Daten widersprechen können. Das heißt, Arbeitgeber müssen Papierformulare ausfüllen, wenn Arbeitnehmer dies möchten, obwohl bereits elektronische Verfahren existieren. Das konterkariert die erhofften Vorteile der elektronischen Datenübertragung. "
fdp.txt,FDP,41420,gold,5,1169,0,536,Wir Freie Demokraten wollen durch einen Anspruch auf verbindliche Auskünfte im Steuerrecht durchdie Finanzverwaltung zukünftig wirklich Rechtssicherheit schaffen.,2018,3137,Anspruch auf verbindliche Auskunft im Steuerrecht,"Wir Freie Demokraten wollen durch einen Anspruch auf verbindliche Auskünfte im Steuerrecht durchdie Finanzverwaltung zukünftig wirklich Rechtssicherheit schaffen. Im Vordergrund muss stehen, dassBürger oder Unternehmer durch die verbindliche Auskunft die steuerlichen Folgen einer geplantenwirtschaftlichen Entscheidung mit möglichst wenig Aufwand innerhalb einer angemessenen Zeit imVorherein absehen können."," Im Vordergrund muss stehen, dassBürger oder Unternehmer durch die verbindliche Auskunft die steuerlichen Folgen einer geplantenwirtschaftlichen Entscheidung mit möglichst wenig Aufwand innerhalb einer angemessenen Zeit imVorherein absehen können.",
fdp.txt,FDP,41420,gold,5,1027,0,394,"Angesichts der Möglichkeit, dass die USA eine weniger aktiveglobale Rolle spielen könnten, ist aus Sicht der Freien Demokraten die Stärkung der EuropäischenUnion unabdingbar.",1454,2573,Europa und die USA – Die westliche Wertegemeinschaft stärken,"Wir Freie Demokraten bekennen uns zu der transatlantischen Partnerschaft. Die transatlantischenBeziehungen, die auch Belastungen aushalten, sind eines der großen friedenstiftenden Elemente inEuropa und der Welt. Sie sind aufgrund der vielen Vorteile Kernbestand liberaler Außenpolitik. DieWahl Donald Trumps zum neuen US-Präsidenten hat Fragen aufgeworfen, seine ersten Maßnahmen haben auch Irritationen ausgelöst. Doch aus berechtigter Kritik an der Politik der neuen US-Regierungdarf kein Antiamerikanismus werden. Angesichts der Möglichkeit, dass die USA eine weniger aktiveglobale Rolle spielen könnten, ist aus Sicht der Freien Demokraten die Stärkung der EuropäischenUnion unabdingbar. Dafür muss die EU mehr denn je ihre Differenzen überwinden, auf Grundlageihrer gemeinsamen Werte außenpolitische Prioritäten setzen und die eigene sicherheitspolitischeHandlungsfähigkeit stärken."," Dafür muss die EU mehr denn je ihre Differenzen überwinden, auf Grundlageihrer gemeinsamen Werte außenpolitische Prioritäten setzen und die eigene sicherheitspolitischeHandlungsfähigkeit stärken.","Wir Freie Demokraten bekennen uns zu der transatlantischen Partnerschaft. Die transatlantischenBeziehungen, die auch Belastungen aushalten, sind eines der großen friedenstiftenden Elemente inEuropa und der Welt. Sie sind aufgrund der vielen Vorteile Kernbestand liberaler Außenpolitik. DieWahl Donald Trumps zum neuen US-Präsidenten hat Fragen aufgeworfen, seine ersten Maßnahmen haben auch Irritationen ausgelöst. Doch aus berechtigter Kritik an der Politik der neuen US-Regierungdarf kein Antiamerikanismus werden. "
fdp.txt,FDP,41420,gold,5,1224,0,591,"Selbst wenn Kupferkabel mittels dessogenannten Vectoring nachgerüstet werden, erreichen sie nicht annähernd die Übertragungsgeschwindigkeit von Glasfaser.",2211,3330,Flächendeckendes Glasfasernetz,"Wir Freie Demokraten wollen überall in Deutschland hochleistungsfähiges Internet durch flächendeckende Gigabit-Infrastrukturen sowohl im Festnetz als auch beim Mobilfunk. Glasfaser überträgtDaten deutlich schneller als die weit verbreiteten Kupferkabel. Selbst wenn Kupferkabel mittels dessogenannten Vectoring nachgerüstet werden, erreichen sie nicht annähernd die Übertragungsgeschwindigkeit von Glasfaser. Der Ausbau soll in Regions-Clustern ausgeschrieben werden, sodass einAusbau auch im ländlichen Raum attraktiv ist. Alle Provider müssen Kapazitäten auf neuen Glasfaserleitungen mieten können. Dies ermöglicht echten Wettbewerb bis an die Grundstücke bei gleichzeitiger Refinanzierung über die kommenden Jahrzehnte."," Der Ausbau soll in Regions-Clustern ausgeschrieben werden, sodass einAusbau auch im ländlichen Raum attraktiv ist. Alle Provider müssen Kapazitäten auf neuen Glasfaserleitungen mieten können. Dies ermöglicht echten Wettbewerb bis an die Grundstücke bei gleichzeitiger Refinanzierung über die kommenden Jahrzehnte.",Wir Freie Demokraten wollen überall in Deutschland hochleistungsfähiges Internet durch flächendeckende Gigabit-Infrastrukturen sowohl im Festnetz als auch beim Mobilfunk. Glasfaser überträgtDaten deutlich schneller als die weit verbreiteten Kupferkabel. 
fdp.txt,FDP,41420,gold,5,1010,0,377,Wir Freie Demokraten setzen uns für die Meinungs- und Pressefreiheit ein.,1403,2522,Fake-News,"Wir Freie Demokraten setzen uns für die Meinungs- und Pressefreiheit ein. Jenseits von falschen Tatsachenbehauptungen sind auch erfundene oder verfälschte Nachrichten, die sich in sozialen Netzwerken und einigen Presseportalen finden lassen, von der Meinungs- und Pressefreiheit abgedeckt. Diese muss gerade dann gelten, wenn andere Meinungen als die eigenen verbreitet werden. Das bedeutet für uns, dass wir jede Form von staatlicher Kontrolle oder Prüfung auf die Richtigkeit von Nachrichten oder Meldungen ablehnen. Ebenso lehnen wir die Einführung eines Straftatbestands der Desinformation ab."," Jenseits von falschen Tatsachenbehauptungen sind auch erfundene oder verfälschte Nachrichten, die sich in sozialen Netzwerken und einigen Presseportalen finden lassen, von der Meinungs- und Pressefreiheit abgedeckt. Diese muss gerade dann gelten, wenn andere Meinungen als die eigenen verbreitet werden. Das bedeutet für uns, dass wir jede Form von staatlicher Kontrolle oder Prüfung auf die Richtigkeit von Nachrichten oder Meldungen ablehnen. Ebenso lehnen wir die Einführung eines Straftatbestands der Desinformation ab.",
fdp.txt,FDP,41420,gold,5,859,0,226,"Wer etwa aus der Anstellung in die Selbstständigkeit wechseln will, darf nicht benachteiligtwerden, sondern muss zum Beispiel seine Riester-Förderung im „Rentenbaukasten"" behalten können.",763,1882,Altersvorsorge nach dem Baukastenprinzip,"Unser Berufsleben wird zudem immer bunter. Gerade in der digitalen Arbeitswelt warten viele neueTätigkeitsfelder und Geschäftsideen. Daher wird sich auch die berufliche Situation vieler Menschen häufiger verändern. Sie können öfter zwischen Anstellung und Selbstständigkeit, Voll- und Teilzeitsowie In- und Ausland wechseln. All das muss ohne Nachteile für die eigene Alterssicherung möglichsein. Wer etwa aus der Anstellung in die Selbstständigkeit wechseln will, darf nicht benachteiligtwerden, sondern muss zum Beispiel seine Riester-Förderung im „Rentenbaukasten"" behalten können. Diese soll daher künftig ganz einfach allen zur Verfügung stehen. Wir Freie Demokraten wollendie berufsständischen Versorgungswerke und die Möglichkeit zur Gründung weiterer Versorgungswerke dauerhaft erhalten. Zunehmend sind ehemalige Selbstständige auf Leistungen der Grundsicherung angewiesen, für die die Steuerzahlerinnen und Steuerzahler aufkommen müssen. Um dieserGefahr vorzubeugen, sollen Selbstständige künftig für eine Basisabsicherung im Alter vorsorgen. Diessoll zu einer Absicherung oberhalb des Grundsicherungsniveaus führen. Alle Selbstständigen, dienicht Pflichtmitglied in einem berufsspezifischen Alterssicherungssystem sind, sollen dabei die Freiheit haben, ihre Vorsorgeform selbst zu wählen. Zusätzlich zu dieser Wahlfreiheit wollen wir weitreichende Übergangsvorschriften und Karenzzeiten bei jeder Gründung schaffen."," Diese soll daher künftig ganz einfach allen zur Verfügung stehen. Wir Freie Demokraten wollendie berufsständischen Versorgungswerke und die Möglichkeit zur Gründung weiterer Versorgungswerke dauerhaft erhalten. Zunehmend sind ehemalige Selbstständige auf Leistungen der Grundsicherung angewiesen, für die die Steuerzahlerinnen und Steuerzahler aufkommen müssen. Um dieserGefahr vorzubeugen, sollen Selbstständige künftig für eine Basisabsicherung im Alter vorsorgen. Diessoll zu einer Absicherung oberhalb des Grundsicherungsniveaus führen. Alle Selbstständigen, dienicht Pflichtmitglied in einem berufsspezifischen Alterssicherungssystem sind, sollen dabei die Freiheit haben, ihre Vorsorgeform selbst zu wählen. Zusätzlich zu dieser Wahlfreiheit wollen wir weitreichende Übergangsvorschriften und Karenzzeiten bei jeder Gründung schaffen.","Unser Berufsleben wird zudem immer bunter. Gerade in der digitalen Arbeitswelt warten viele neueTätigkeitsfelder und Geschäftsideen. Daher wird sich auch die berufliche Situation vieler Menschen häufiger verändern. Sie können öfter zwischen Anstellung und Selbstständigkeit, Voll- und Teilzeitsowie In- und Ausland wechseln. All das muss ohne Nachteile für die eigene Alterssicherung möglichsein. "
fdp.txt,FDP,41420,gold,5,864,0,231,"Betriebe, die den Arbeitnehmerinnen und Arbeitnehmern noch garantierte Direktzusagen geben, sollten für die bestehenden Pensionsverpflichtungen entlastet werden.",791,1910,Betriebliche Altersvorsorge stärken,"Dem Arbeitnehmer soll es ermöglicht werden, dass bei einem Wechsel des Arbeitgebers der neue Arbeitgeber in den bestehenden Vorsorgevertrag gegebenenfalls in neuer Höhe einzuzahlen hat. Angesichts des inzwischen häufigeren Wechsels von Beschäftigungsverhältnissen, sollten Wartezeiten auf zwei Jahre beschränkt werden. Betriebe, die den Arbeitnehmerinnen und Arbeitnehmern noch garantierte Direktzusagen geben, sollten für die bestehenden Pensionsverpflichtungen entlastet werden. Dazu wollen wir den Berechnungszeitraum für den handelsrechtlichen Abzinsungssatz von zehn auf zwölf Jahre verlängern und die Bewertung der Pensionsrückstellungen in der Handels- und Steuerbilanz vereinheitlichen. Denn die geltenden Regelungen führen angesichts der niedrigen Zinsen zu hohen Belastungen und einer ungerechten Besteuerung der Unternehmen, die es ihnen erschwert weiter Direktzusagen zur betrieblichen Altersvorsorge zu geben. Verschärfend kommt hinzu, dass Pensionsrückstellungenen steuerlich nur bis zu der Höhe berücksichtigt werden, wie sie mit einem Marktzins von sechs Prozent zu bilden gewesen wären. Somit können Unternehmen einen Teil ihrer handelsrechtlichen Pensionsrückstellungen steuerlich nicht geltend machen. Der Staat bedient sich also auf Kosten der Unternehmen, indem er Scheingewinne besteuert. Um dies künftig zu verhindern, wollen wir die steuer- und handelsrechtliche Bewertung von Pensionsrückstellungen angleichen."," Dazu wollen wir den Berechnungszeitraum für den handelsrechtlichen Abzinsungssatz von zehn auf zwölf Jahre verlängern und die Bewertung der Pensionsrückstellungen in der Handels- und Steuerbilanz vereinheitlichen. Denn die geltenden Regelungen führen angesichts der niedrigen Zinsen zu hohen Belastungen und einer ungerechten Besteuerung der Unternehmen, die es ihnen erschwert weiter Direktzusagen zur betrieblichen Altersvorsorge zu geben. Verschärfend kommt hinzu, dass Pensionsrückstellungenen steuerlich nur bis zu der Höhe berücksichtigt werden, wie sie mit einem Marktzins von sechs Prozent zu bilden gewesen wären. Somit können Unternehmen einen Teil ihrer handelsrechtlichen Pensionsrückstellungen steuerlich nicht geltend machen. Der Staat bedient sich also auf Kosten der Unternehmen, indem er Scheingewinne besteuert. Um dies künftig zu verhindern, wollen wir die steuer- und handelsrechtliche Bewertung von Pensionsrückstellungen angleichen.","Dem Arbeitnehmer soll es ermöglicht werden, dass bei einem Wechsel des Arbeitgebers der neue Arbeitgeber in den bestehenden Vorsorgevertrag gegebenenfalls in neuer Höhe einzuzahlen hat. Angesichts des inzwischen häufigeren Wechsels von Beschäftigungsverhältnissen, sollten Wartezeiten auf zwei Jahre beschränkt werden. "
fdp.txt,FDP,41420,gold,5,885,0,252,"Denn die Unübersichtlichkeit führt zu einer zunehmenden Bürokratisierung, unsinnigen Kontrollen und einer zunehmenden Verunsicherung bei Ärzteschaft, Pflegekräftenund Patientinnen und Patienten.",903,2022,Reform der Sozialgesetzbücher,"Wir Freie Demokraten setzen uns für eine sinnvolle Verknüpfung und Verzahnung der verschiedenenSozialgesetzbücher ein. Gerade in einer älter werdenden Gesellschaft müssen die Leistungen für Gesundheit und Pflege, aber auch für Menschen mit Behinderungen im Falle einer Erkrankung oder beiEintritt der Pflegebedürftigkeit besser miteinander verzahnt werden. Zudem sollten die Sozialgesetzbücher verschlankt werden. Denn die Unübersichtlichkeit führt zu einer zunehmenden Bürokratisierung, unsinnigen Kontrollen und einer zunehmenden Verunsicherung bei Ärzteschaft, Pflegekräftenund Patientinnen und Patienten. Wir wollen künftige Sozialwahlen demokratischer, transparenterund effektiver machen. Wir wollen Einheitslisten abschaffen und echte Auswahl ermöglichen. Dabeiist die Möglichkeit der Online-Beteiligung zu schaffen und eine einfache und transparente Aufstellung der Listen zu gewährleisten."," Wir wollen künftige Sozialwahlen demokratischer, transparenterund effektiver machen. Wir wollen Einheitslisten abschaffen und echte Auswahl ermöglichen. Dabeiist die Möglichkeit der Online-Beteiligung zu schaffen und eine einfache und transparente Aufstellung der Listen zu gewährleisten.","Wir Freie Demokraten setzen uns für eine sinnvolle Verknüpfung und Verzahnung der verschiedenenSozialgesetzbücher ein. Gerade in einer älter werdenden Gesellschaft müssen die Leistungen für Gesundheit und Pflege, aber auch für Menschen mit Behinderungen im Falle einer Erkrankung oder beiEintritt der Pflegebedürftigkeit besser miteinander verzahnt werden. Zudem sollten die Sozialgesetzbücher verschlankt werden. "
fdp.txt,FDP,41420,gold,5,1112,0,479,"Wir wollen, dass er es cleverer investiert als bislang.",1778,2897,"Politik, die rechnen kann","Wir wollen, dass der Staat mit dem Geld der Bürger sparsamer umgeht. Wir wollen, dass er es cleverer investiert als bislang. Wir wollen eine neue Balance zwischen den Einnahmen der Bürger und denEinnahmen des Staates herstellen.", Wir wollen eine neue Balance zwischen den Einnahmen der Bürger und denEinnahmen des Staates herstellen.,"Wir wollen, dass der Staat mit dem Geld der Bürger sparsamer umgeht. "
fdp.txt,FDP,41420,gold,5,675,0,42,Sorgen wir für weltbeste Bildung für jeden!,88,1207,Weltbeste Bildung für jeden,Deutschland war einmal die weltweit führende Bildungsnation. Das können wir wieder sein. Daher: Schauen wir nicht länger zu! Sorgen wir für weltbeste Bildung für jeden!,,Deutschland war einmal die weltweit führende Bildungsnation. Das können wir wieder sein. Daher: Schauen wir nicht länger zu! 
fdp.txt,FDP,41420,gold,5,1085,0,452,"Die Möglichkeiten, die sich durch Innovationen, Digitalisierung und neue Technologien bieten,müssen wir für Entwicklungsländer stärker in den Fokus nehmen und fördern.",1694,2813,Werteorientierte Entwicklungspolitik,"Wir Freie Demokraten fordern eine werteorientierte Entwicklungspolitik, die auf Qualität statt aufQuantität der eingesetzten Mittel setzt, und einen besonderen Fokus auf Rechtsstaatlichkeit, guteRegierungsführung und Soziale Marktwirtschaft hat. Die Grundlagen unseres Handelns sind dabei dieNachhaltigkeitsagenda 2030 der Vereinten Nationen und das Pariser Klimaabkommen. Eine zügigeUmsetzung der Agenda 2030 erfordert einen kohärenten Ansatz innerhalb der Bundesregierung,insbesondere zwischen Wirtschafts-, Außen- und Entwicklungspolitik sowie in Abstimmung mit derEuropäischen Entwicklungszusammenarbeit. Dazu setzen wir Freie Demokraten auf neue Partnerschaften und Kooperationen mit allen relevanten Partnern, insbesondere mit der Privatwirtschaft. Esgilt dabei, die am wenigsten entwickelten Länder in den Blick zu nehmen, vor allen Dingen auf demChancenkontinent Afrika. Die wichtigste Grundlage für die Armutsbekämpfung sind Bildung, Ausbildung und Qualifikation genauso wie die Chance auf eine wirtschaftliche Perspektive für den Einzelnen. Die Möglichkeiten, die sich durch Innovationen, Digitalisierung und neue Technologien bieten,müssen wir für Entwicklungsländer stärker in den Fokus nehmen und fördern.",,"Wir Freie Demokraten fordern eine werteorientierte Entwicklungspolitik, die auf Qualität statt aufQuantität der eingesetzten Mittel setzt, und einen besonderen Fokus auf Rechtsstaatlichkeit, guteRegierungsführung und Soziale Marktwirtschaft hat. Die Grundlagen unseres Handelns sind dabei dieNachhaltigkeitsagenda 2030 der Vereinten Nationen und das Pariser Klimaabkommen. Eine zügigeUmsetzung der Agenda 2030 erfordert einen kohärenten Ansatz innerhalb der Bundesregierung,insbesondere zwischen Wirtschafts-, Außen- und Entwicklungspolitik sowie in Abstimmung mit derEuropäischen Entwicklungszusammenarbeit. Dazu setzen wir Freie Demokraten auf neue Partnerschaften und Kooperationen mit allen relevanten Partnern, insbesondere mit der Privatwirtschaft. Esgilt dabei, die am wenigsten entwickelten Länder in den Blick zu nehmen, vor allen Dingen auf demChancenkontinent Afrika. Die wichtigste Grundlage für die Armutsbekämpfung sind Bildung, Ausbildung und Qualifikation genauso wie die Chance auf eine wirtschaftliche Perspektive für den Einzelnen. "
